,params_Q,params_em,params_length,params_pos,params_spread,params_lacc,energy,spread,emittance,charge,fit_obj,
418,116.665162,2.583913355,41.26827689,6.003588319,0.115655854,10,3711.161013,2.888840003,4.522657919,116.5608611,33.10894291,33.10894291
419,118.3247324,5.834176262,40.18647793,5.97575189,0.109697166,10,3713.146052,3.012967253,10.24921631,118.4308102,14.24038273,14.24038273
420,120.0292517,2.112815546,42.3377176,5.953427085,0.118486522,10,3604.970054,3.147990818,3.750292613,119.6145139,36.5247229,36.5247229
421,115.9230616,2.284114429,40.08757175,6.008540319,0.103477736,10,3716.285624,2.849885355,4.033682777,116.2884562,37.59382885,37.59382885
422,117.6393985,2.109800774,40.00830979,5.980321864,0.127164632,10,3659.255925,2.737676694,3.786585866,118.3560581,41.77854478,41.77854478
423,119.2258642,2.272757951,40.06659545,5.967912116,0.100081428,10,3636.268999,2.795174443,3.995307225,119.5416851,38.92389385,38.92389385
424,118.1430833,4.079465012,41.62332862,5.981909299,0.129109787,10,3695.571281,3.029133345,7.218123986,117.7834412,19.90779191,19.90779191
425,120.6045623,2.119019779,42.63832129,6.021126352,0.126667335,10,3711.53768,2.96925797,3.780664615,120.6757745,39.89862096,39.89862096
426,117.2199818,2.222762493,40.02305048,5.991189588,0.113333612,10,3681.577064,2.787825782,3.939111522,117.720415,39.46587842,39.46587842
427,116.4080282,2.382844004,44.21221856,5.932877384,0.14019038,10,3589.603585,3.585960796,4.053332801,116.0722741,28.66534567,28.66534567
428,117.7651508,2.098935073,41.95274376,5.893953557,0.123516723,10,3507.865578,3.538070459,3.684729631,117.680399,31.66467033,31.66467033
429,115.3621581,2.108920076,41.61050756,5.957144599,0.131954809,10,3632.827619,3.130153265,3.754665437,114.9258723,35.52431822,35.52431822
430,118.9441291,2.219170941,100.6500149,6.05407632,0.116290419,10,3560.46129,17.09306011,3.879474899,118.2923552,6.351410473,6.351410473
431,116.7914613,2.342872842,43.50811364,6.011526371,0.147587855,10,3716.992625,3.027837872,4.080426987,116.5172637,35.05449771,35.05449771
432,117.4937607,2.106642251,45.60447909,6.034344934,0.132906173,10,3743.667201,3.188042349,3.735041296,116.8878481,36.74913389,36.74913389
433,116.0837641,2.191962056,41.32087483,5.978621417,0.110227629,10,3667.416683,2.898316664,3.879763229,116.1626019,37.88571874,37.88571874
434,118.5736783,2.112370279,113.7109242,6.002534084,0.1218408,10,3423.153835,22.22137945,3.823678525,118.0229803,4.754891448,4.754891448
435,114.8864952,2.503246973,40.08295034,6.023747133,0.139734373,10,3746.067457,2.919297506,4.39434208,115.1125128,33.61444227,33.61444227
436,120.827444,2.273197776,43.12973771,6.071100718,0.128453377,10,3783.836436,3.400352614,4.007925054,120.5018159,33.45664586,33.45664586
437,115.634016,2.005381432,46.61212395,5.961528156,0.119433799,10,3633.11726,3.719083847,3.560749145,115.0527553,31.5645128,31.5645128
438,116.5999322,2.134676787,44.09885924,5.990609638,0.150862151,10,3682.348996,3.14954282,3.76484721,116.1635704,36.0744755,36.0744755
439,121.624029,2.001965037,41.57184928,6.043491622,0.108884361,10,3739.585719,3.162592568,3.654664286,121.7799301,39.40111189,39.40111189
440,114.6680782,3.476433521,42.42522539,6.013101943,0.136847785,10,3749.083817,3.063858298,6.31174015,114.2054146,22.1408382,22.1408382
441,117.2382527,2.200719727,40.01824423,5.976296237,0.127576304,10,3656.469139,2.756132962,3.904693213,117.8368646,40.03649112,40.03649112
442,119.6414014,2.360787089,44.36226178,5.94706357,0.160559939,10,3597.685731,3.411559771,4.041691159,119.3691329,31.14577586,31.14577586
443,118.1343746,2.101514392,42.64226388,5.997741763,0.143471241,10,3685.417067,2.91507127,3.753381536,118.2754479,39.83908483,39.83908483
444,109.5631132,2.105231714,41.44424235,6.031422884,0.115999614,10,3776.899274,2.775281534,3.778691262,110.0969096,39.65172412,39.65172412
445,115.9847129,2.275129487,45.39760754,5.921806251,0.132623166,10,3564.812759,3.956781333,3.870975587,115.6794691,26.9234387,26.9234387
446,114.7558439,2.001260488,106.1744039,6.049091337,0.121288076,10,3530.53312,18.915253,3.614992086,114.3186858,5.902527345,5.902527345
447,117.4502411,2.000689243,48.64460022,6.01554011,0.109503117,10,3712.351558,3.534870948,3.568841839,116.7156066,34.34607892,34.34607892
448,113.8425991,2.201399166,40.03400447,5.978770673,0.317678055,10,3672.722331,2.787172156,3.90811147,114.7945502,38.70603001,38.70603001
449,115.3834789,2.441429016,43.02697583,6.25179361,0.100648576,10,3973.208244,5.897254931,4.353441821,115.2568034,17.83714125,17.83714125
450,118.7150997,2.111218204,41.82003649,5.994613804,0.139540676,10,3677.846123,2.844385596,3.775734366,119.0521799,40.77002739,40.77002739
451,120.0658653,2.28820968,41.27578124,5.958354026,0.153652205,10,3614.507074,3.016974437,4.006797565,119.9132108,35.85478143,35.85478143
452,118.23593,2.213190035,41.3883979,5.996157181,0.14457844,10,3684.040098,2.833382492,3.916646153,118.58031,39.36564638,39.36564638
453,120.0922635,2.110984123,40.0472902,5.971457214,0.140632258,10,3632.417168,2.756039935,3.783975221,120.8036882,42.07674378,42.07674378
454,121.5896291,2.112667412,40.04099743,5.943747675,0.138758262,10,3578.284806,2.958357577,3.76785091,121.6149552,39.04069251,39.04069251
455,120.0017275,2.360931843,42.44688253,5.963487644,0.133909778,10,3626.08232,3.112517308,4.09676624,119.6008141,34.01095573,34.01095573
456,119.1779448,3.812631453,41.31313603,5.97676203,0.125230775,10,3678.168097,3.007029338,6.80597179,118.7345915,21.3393421,21.3393421
457,121.9873673,2.205271948,40.07043431,5.929841075,0.143764604,10,3554.178907,3.075723201,3.876675679,121.6941913,36.27458193,36.27458193
458,121.2071743,2.12419679,43.70517979,5.979025815,0.116793826,10,3642.699311,3.097542831,3.756680479,120.860895,37.834461,37.834461
459,119.1333156,2.104447143,40.01056728,5.946541753,0.136223801,10,3595.31631,2.979967408,3.760365039,119.0109987,38.18411102,38.18411102
460,120.5451287,2.306635396,42.52644792,5.991201145,0.127939499,10,3667.893752,2.945294491,4.034459444,120.5085896,37.19809262,37.19809262
461,118.6833704,2.00171705,44.54910267,5.91096208,0.107749886,10,3527.54983,3.816502692,3.557070423,118.4504619,30.77881388,30.77881388
462,119.8906158,2.108016451,40.00442357,5.962918483,0.148957173,10,3618.4778,2.81456182,3.777685465,120.4396251,40.98818807,40.98818807
463,120.6939887,2.241550675,41.54979958,5.934204404,0.150506134,10,3569.043212,3.175419685,3.914889208,120.455632,34.58265308,34.58265308
464,119.7165986,2.004372387,40.02200346,5.958815215,0.14823683,10,3610.369809,2.847490453,3.649385069,120.2028286,41.76229999,41.76229999
465,120.8237232,2.009787377,82.83507006,5.959531849,0.153274879,10,3505.286818,14.02694927,3.599455188,120.0849787,8.337046959,8.337046959
466,120.0634812,2.104754969,41.39333935,5.903527435,0.168850332,10,3513.896427,3.352771984,3.715226943,119.9374706,33.83408808,33.83408808
467,123.411507,2.122968891,42.63285115,5.938489168,0.100233551,10,3560.822169,3.212166798,3.754140313,123.129558,36.35833746,36.35833746
468,121.8070218,2.008006573,92.92453543,5.953097,0.143514846,10,3454.274423,17.24027145,3.608856201,121.1957161,6.728688584,6.728688584
469,119.6040877,2.190038723,40.06598976,5.915905172,0.161315501,10,3541.752218,3.170922607,3.836678624,119.4097019,34.76295804,34.76295804
470,120.545218,2.434016546,43.41660952,5.969608809,0.140153204,10,3634.843564,3.164701157,4.194497676,120.1319764,32.89513572,32.89513572
471,122.631022,2.300548105,40.13889412,5.970393169,0.151300719,10,3621.369174,2.813394084,4.041461982,123.0789442,39.20012889,39.20012889
472,118.9871326,2.096851254,41.59479845,5.945394057,0.116112811,10,3595.855617,3.138847469,3.733369996,118.5871431,36.38887317,36.38887317
473,110.9256363,2.190495511,42.73431899,5.98376367,0.135276476,10,3698.886173,3.162635345,3.85097088,110.3793239,33.52272709,33.52272709
474,119.1340812,2.003493785,40.07353066,5.95899863,0.123010913,10,3615.12863,2.85827371,3.645725695,119.4505983,41.44043256,41.44043256
475,119.4592818,2.612298601,44.92553465,5.878186974,0.11112393,10,3475.656419,4.348253018,4.356575301,119.2224145,21.87432796,21.87432796
476,117.9876022,2.000965597,41.48225744,5.917430823,0.121648168,10,3549.125175,3.29464503,3.598552645,117.780486,35.25804019,35.25804019
477,121.2648315,2.219354976,40.06543091,5.934598414,0.106334411,10,3568.028351,3.052264385,3.896677739,120.8829623,36.26408724,36.26408724
478,119.3747952,2.104023358,43.26180648,5.969193997,0.121944667,10,3634.775255,3.159176623,3.732450426,118.8595961,36.63902074,36.63902074
479,120.347047,2.324638588,46.23222689,5.954559458,0.113853118,10,3603.989515,3.615713757,3.960280827,119.9203268,30.18257561,30.18257561
480,118.5310467,2.120593241,42.44710675,5.992744605,0.128027397,10,3676.738182,2.911517905,3.778288199,118.6398817,39.65325683,39.65325683
481,119.8098785,2.001496647,40.07653216,5.963258041,0.119812339,10,3619.098081,2.806658179,3.645334524,120.3310401,42.56485041,42.56485041
482,120.4145742,2.245505189,41.42517394,5.952690198,0.112430962,10,3604.293858,3.076176679,3.934127919,119.9577622,35.72636203,35.72636203
483,119.7059598,2.106678989,40.18436171,5.922888471,0.106541609,10,3552.991318,3.133183019,3.73753693,119.4023296,36.22727684,36.22727684
484,118.8358802,2.394396277,41.51254124,5.933014111,0.121313425,10,3580.430738,3.196919018,4.126736118,118.5116929,32.16311803,32.16311803
485,120.0858068,2.000672761,41.40847469,5.953280942,0.116745447,10,3602.012849,3.054757634,3.629085184,119.789051,38.92140066,38.92140066
486,121.5209107,4.252293308,40.05045774,5.963948328,0.132368866,10,3654.525397,2.958700863,7.491547723,121.2157272,19.98560716,19.98560716
487,118.8467019,2.000312458,43.10766127,5.981554966,0.107222464,10,3656.467062,3.009505126,3.617675993,118.7229221,39.8723183,39.8723183
488,118.1568178,2.204562754,40.00951365,5.96795956,0.100851065,10,3639.983952,2.803374837,3.901211727,118.4824621,39.43418301,39.43418301
489,119.6381314,2.000369262,40.02355942,5.995066657,0.125667801,10,3671.139706,2.819537846,3.654310046,120.337755,42.8765168,42.8765168
490,121.2539218,2.199233823,41.64477111,5.940319399,0.119804758,10,3577.560914,3.141236057,3.859692828,120.9216759,35.68107068,35.68107068
491,119.9017519,2.103351504,41.3915875,6.716706168,0.132857831,10,4567.867748,3.048289734,6.713638929,3.744092823,0.835691346,0.835691346
492,119.4424811,2.315857223,41.66994282,5.993397774,0.158898042,10,3675.391978,2.872758566,4.060401276,119.633414,37.69537565,37.69537565
493,120.7507799,2.101752685,40.10875331,5.96359208,0.145848368,10,3615.622573,2.802834592,3.768707844,121.3363727,41.53212539,41.53212539
494,121.6278548,2.468066264,42.55457972,5.92796363,0.150333646,10,3557.180184,3.302065181,4.231407201,121.4043802,30.90791846,30.90791846
495,120.2937574,2.004297884,43.86144449,5.957662498,0.145089146,10,3607.496849,3.26637307,3.598984929,119.8899052,36.79109916,36.79109916
496,120.7791996,2.20362684,41.58109827,5.898568154,0.141425117,10,3503.596047,3.390330237,3.832247889,120.6530669,32.53544842,32.53544842
497,122.7644051,4.965272471,40.10277925,5.971596163,0.154903043,10,3670.18653,3.026631567,8.648015464,122.7216449,17.20811461,17.20811461
498,122.1673757,2.100344181,40.14295696,5.940697827,0.178912469,10,3567.644623,2.996453466,3.754587975,122.2457979,38.76552805,38.76552805
499,118.7590037,2.295871984,42.92571138,5.882285264,0.163534794,10,3483.085895,3.84443023,3.915260325,118.613071,27.44758304,27.44758304
500,119.5996585,2.189465317,40.09566247,5.983096904,0.137386479,10,3655.232668,2.792891872,3.890953657,120.1740199,40.42178009,40.42178009
501,120.9015975,2.005533873,44.35648613,5.950889754,0.148185162,10,3591.65189,3.35383545,3.59122294,120.5344397,35.94357523,35.94357523
502,119.2593991,2.108118087,40.01750757,5.967417021,0.129922739,10,3630.180278,2.785772351,3.778243037,119.825245,41.32767792,41.32767792
503,119.7798698,2.223548425,41.84679488,5.960658726,0.32666488,10,3617.153435,3.043959956,3.910087787,119.8341199,36.41849369,36.41849369
504,121.6450695,2.001710488,41.29062549,5.916518058,0.128241608,10,3527.942832,3.240695455,3.609482976,121.4481847,36.62936155,36.62936155
505,120.7662388,2.329999266,42.89760134,5.938366862,0.126774021,10,3577.867914,3.283394513,4.018519277,120.4683296,32.6669109,32.6669109
506,119.2171928,2.101866381,41.1197296,5.960206252,0.132503372,10,3619.144815,2.977466948,3.758050401,119.1520055,38.53876275,38.53876275
507,117.8936456,2.195333401,40.00351758,5.974119152,0.123859574,10,3649.893416,2.759549113,3.895571062,118.4634816,40.22123634,40.22123634
508,119.9802932,2.109884703,89.33531688,5.985209531,0.134846076,10,3519.873739,15.20046351,3.736494388,119.2230494,7.388667881,7.388667881
509,118.1929279,2.365218584,42.58976845,5.925461263,0.238418664,10,3565.140706,3.376013262,4.06078042,118.149883,30.72531331,30.72531331
510,110.1270294,2.004735166,44.49719887,5.969137522,0.119274043,10,3673.788481,3.437775655,3.585787745,109.580326,32.65762711,32.65762711
511,122.7394612,2.208891804,41.28849196,5.995749745,0.145599555,10,3661.701241,2.909691172,3.906570012,122.9942678,39.6209852,39.6209852
512,120.8749695,2.538352314,40.03760202,5.947761839,0.128776863,10,3598.02996,2.969236883,4.407702138,120.5782166,33.14946674,33.14946674
513,118.9339649,2.108178266,40.01934207,5.982706605,0.138541783,10,3656.01867,2.765601738,3.784641921,119.6440325,41.79121638,41.79121638
514,118.8074208,2.311149454,40.16356852,5.971740362,0.123594416,10,3644.126413,2.788806303,4.056295187,119.2022955,38.39990493,38.39990493
515,119.775747,2.123042676,42.79650779,5.94448608,0.116613999,10,3590.893365,3.247175497,3.747722548,119.401399,35.23211631,35.23211631
516,118.9078031,2.446591198,40.09142269,6.009176644,0.157187085,10,3703.409402,2.932025074,4.291809857,119.1446141,35.06452715,35.06452715
517,118.0008014,2.213413892,75.90568725,5.904520539,0.147036297,10,3463.29554,13.63262621,3.841965443,117.1460367,7.74611914,7.74611914
518,120.742461,2.117158441,42.20767534,5.984155799,0.135061328,10,3651.91479,2.902420917,3.77362287,120.9574221,40.33056141,40.33056141
519,121.993591,2.274563888,40.04822409,6.159796232,0.113709503,10,3859.779348,4.902865263,4.096766672,122.1263067,23.4682396,23.4682396
520,119.7525752,2.106745297,43.45826992,5.960103017,0.499341525,10,3621.736095,3.201997754,3.768237816,119.5108114,35.87274991,35.87274991
521,117.7929884,7.579080879,41.53743465,6.347527131,0.170016242,10,4155.180906,6.893755639,14.12572472,101.5710519,4.334043475,4.334043475
522,119.0626388,6.118073891,43.94752979,6.005178986,0.12790912,10,3748.799318,3.325346576,10.80324786,118.7371997,12.39046882,12.39046882
523,120.0944438,7.991296105,41.62567052,5.934576012,0.140283763,10,3657.251843,3.588187407,13.87796805,120.5966298,8.857048797,8.857048797
524,117.6295529,2.003078132,43.02774831,5.982595669,0.121150809,10,3663.414265,3.005371253,3.621271036,117.5472119,39.56755417,39.56755417
525,118.6486026,2.206990336,40.14013249,6.016509572,0.113611536,10,3713.665773,2.935856009,3.923457564,118.9922608,38.36346447,38.36346447
526,120.9754657,2.370921843,40.06676025,5.966400356,0.132940159,10,3625.516206,2.800849778,4.144651294,121.3204525,37.89012679,37.89012679
527,119.4888855,3.18829808,45.05721531,6.000585601,0.146961688,10,3700.958274,3.270225064,5.77747138,119.078685,23.32559727,23.32559727
528,108.9877506,2.109790663,41.78620092,5.952147047,0.156728231,10,3653.561148,3.2773105,3.740396733,108.6869545,32.39354977,32.39354977
529,118.002768,2.219021057,40.01174194,6.663994656,0.124290344,10,4498.47451,7.92007948,5.583106755,7.003446125,0.712478206,0.712478206
530,121.6313579,2.101340507,42.59380278,5.986027941,0.140065284,10,3650.285002,2.927568024,3.749587121,121.7956172,40.50120928,40.50120928
531,120.2986442,2.006163861,44.259359,5.916216486,0.107826915,10,3530.95721,3.654839248,3.575278441,120.0464967,32.43872643,32.43872643
532,117.3038678,2.002517148,41.73093481,6.019512544,0.132117974,10,3721.392866,2.864257869,3.648060317,117.7613285,41.94054716,41.94054716
533,117.0946733,2.291460488,40.03219327,6.023083431,0.116575709,10,3732.234122,2.949023,4.049739538,117.3962352,36.68747284,36.68747284
534,118.3615226,2.114304602,41.50317335,5.97072268,0.100766074,10,3642.664062,2.938663495,3.771390733,118.3286301,38.89175759,38.89175759
535,117.5723358,2.205890866,40.00123024,6.020539703,0.129661957,10,3723.799517,2.924745723,3.924375448,118.0064147,38.2854047,38.2854047
536,119.3195264,2.420668731,42.79715036,5.994098148,0.120740898,10,3680.659504,2.993046204,4.20899024,119.0797307,34.79141939,34.79141939
537,118.5088968,2.108897213,41.62024938,5.935860452,0.131365423,10,3581.240463,3.196014029,3.740215501,118.1902821,35.4086973,35.4086973
538,117.4844145,2.288542789,102.6555229,5.96096557,0.11023625,10,3441.998326,20.0972595,3.995257224,116.7507452,5.004823086,5.004823086
539,120.2465872,2.102640551,44.20575386,5.98459737,0.124651579,10,3655.594748,3.151033607,3.723501653,119.77759,37.31891676,37.31891676
540,119.2854404,2.190507935,41.96507659,6.001366314,0.13449421,10,3687.560519,2.874932528,3.879571729,119.4948965,39.50727462,39.50727462
541,122.4290589,2.007511754,95.21936694,6.024237559,0.291363582,10,3526.63524,16.16355629,3.584149058,122.1913165,7.438372173,7.438372173
542,118.5204275,2.750063614,40.01382628,5.968570745,0.118595964,10,3649.118608,2.844062734,4.833671131,118.4208118,31.43400679,31.43400679
543,121.2139985,2.311046116,43.33554759,5.93849992,0.100027886,10,3575.248878,3.318974187,3.982721955,120.9126038,32.70348158,32.70348158
544,110.4904795,2.005318293,46.11901579,6.005196133,0.114347566,10,3729.001617,3.389805528,3.584673881,109.7497244,33.67996063,33.67996063
545,116.9067092,2.198751415,41.59889068,5.983748621,0.126566021,10,3671.348647,2.877013086,3.888253398,117.1203529,38.4380727,38.4380727
546,117.4331137,2.002504472,41.53774173,5.953957236,0.138172467,10,3615.27796,3.113100357,3.628950552,117.0084318,37.44421073,37.44421073
547,120.011015,2.526858847,43.64893269,6.045912151,0.150231959,10,3757.38015,3.183395447,4.400351934,119.540604,32.06436029,32.06436029
548,118.8011268,2.113517697,41.61291516,6.012678113,0.112048789,10,3706.992872,2.893398695,3.783549222,119.0620387,40.31692456,40.31692456
549,123.6091836,2.206055377,65.5907309,5.979103989,0.131736692,10,3595.549571,8.24178086,3.77996373,122.8126612,14.1742382,14.1742382
550,116.572683,2.356083777,44.64324004,6.027955949,0.122116095,10,3743.553431,3.135378218,4.091770514,115.9508835,33.83427641,33.83427641
551,111.6901961,2.110388689,40.0343315,5.910781389,0.141292413,10,3572.274078,3.287150572,3.722647734,111.5122889,32.55337062,32.55337062
552,119.4553251,2.109466679,42.84054139,6.425844713,0.108510111,10,4009.470336,10.41216978,4.096130221,118.621203,11.15152681,11.15152681
553,120.6247635,2.268495185,41.83248792,5.99822245,0.127728122,10,3678.089009,2.894220507,3.989081421,120.7260549,38.4608366,38.4608366
554,117.8055979,2.000690605,71.38305872,5.951432891,0.136197286,10,3553.953595,10.89925805,3.569472716,117.0605099,10.69353174,10.69353174
555,149.9397654,6.515858481,42.94678605,5.971379473,0.146459597,10,3549.780816,3.74907736,11.40432772,149.8478943,12.44108025,12.44108025
556,118.1964203,2.190408944,45.4431849,6.03809861,0.118851138,10,3747.704028,3.178553735,3.847222091,117.6054527,36.04258473,36.04258473
557,119.2982869,2.39680904,40.01665407,5.925158617,0.125744369,10,3564.714633,3.115114424,4.141364046,118.9743867,32.87462679,32.87462679
558,116.4131389,2.005700527,41.55412982,6.118938438,0.100076576,10,3848.86284,3.782753256,3.682987874,116.4331934,32.16628763,32.16628763
559,121.9062952,2.989736788,43.38951538,5.994429459,0.163369481,10,3676.641574,3.114640554,5.361785549,121.4309168,26.73395384,26.73395384
560,120.1971091,6.903551995,41.30204534,6.062232775,0.252652739,10,3837.19914,3.446259371,12.45844313,120.3320386,10.75434287,10.75434287
561,117.5965613,2.102879349,41.4483582,6.020327851,0.113660449,10,3723.758134,2.901079543,3.773555988,117.9067409,40.10602918,40.10602918
562,118.5522066,2.003574174,44.72023156,6.389297079,0.13487091,10,3990.820577,9.377262116,3.861347863,117.9072166,12.99533879,12.99533879
563,116.7695717,4.820210306,43.00288326,5.953806097,0.153287448,10,3660.573634,3.383470333,8.344458183,116.5804051,15.11521024,15.11521024
564,120.586752,2.217888233,40.04264361,5.980100179,0.143618217,10,3645.772315,2.803570493,3.928841855,121.1371449,40.09505817,40.09505817
565,110.9889304,5.41908601,40.00409887,6.002800861,0.349346604,10,3770.940834,2.866360719,9.509241326,112.0914724,15.50763532,15.50763532
566,121.2584441,2.107322624,42.50088595,6.019586561,0.402131194,10,3706.08728,2.978872161,3.798977094,121.7973991,39.88734379,39.88734379
567,119.4405257,2.311111118,41.53974909,5.965270664,0.119254685,10,3631.295642,2.99336936,4.036632385,119.2331754,35.83267327,35.83267327
568,111.8848704,2.165015601,44.18146848,6.19965489,0.130739788,10,3937.8128,4.577660452,3.873838121,111.7810834,24.82208946,24.82208946
569,116.1250029,2.115033379,40.02809226,5.936756665,0.138990627,10,3593.585829,3.103425687,3.764268839,115.7431457,35.60420726,35.60420726
570,117.2339983,2.282228025,47.20338393,5.990811041,0.107315098,10,3679.507823,3.511997632,3.903821145,116.556687,31.28115634,31.28115634
571,118.5213139,2.002380493,42.91260715,5.873857643,0.125028564,10,3463.24023,3.93651876,3.54837227,118.4309316,29.36339458,29.36339458
572,119.82782,2.465125222,84.58407648,6.007475507,0.114654466,10,3575.617195,13.21063614,4.223638993,119.0180226,7.626990861,7.626990861
573,136.6584908,2.197403127,41.35337364,6.79859509,0.132935051,10,4573.35951,2.216439309,10.19232173,1.768283058,0.357979503,0.357979503
574,123.1347772,2.109290104,40.0057002,6.044074922,0.146964025,10,3731.41442,3.3088413,3.814818018,123.4305219,36.48768315,36.48768315
575,117.6329359,2.207646947,45.31378567,5.974018872,0.120001886,10,3651.790611,3.370597208,3.826830515,117.0561298,33.14010986,33.14010986
576,119.0127191,2.005349565,42.66018296,5.949918255,0.108445394,10,3602.330872,3.211201864,3.614700144,118.5774321,36.79982533,36.79982533
577,147.753949,2.109383962,41.47910986,6.029072033,0.155336778,10,3572.334263,4.159124008,3.813559545,147.6394083,33.25232249,33.25232249
578,122.1275658,2.348046527,43.90618549,5.989181248,0.306195638,10,3655.870295,3.103631624,4.072285861,122.0327426,35.2987012,35.2987012
579,109.2151085,5.173669188,41.58453394,6.082752741,0.127316394,10,3898.695323,3.2944296,9.235355922,109.3224128,14.00859683,14.00859683
580,115.7465239,2.110336401,43.28190991,5.897110035,0.1395071,10,3520.804683,3.814162031,3.677560916,115.6302216,29.0238003,29.0238003
581,120.7839064,2.001224933,40.04563168,6.237104722,0.121630596,10,3915.970471,6.306537026,3.754890657,121.3007754,20.05925229,20.05925229
582,112.1841878,2.27108705,41.73418034,5.965931714,0.133952842,10,3665.268747,3.14756282,3.968770713,111.7300962,32.78276501,32.78276501
583,118.530298,2.636163031,46.86036779,6.014000319,0.113361392,10,3717.187546,3.388453504,4.503178836,117.8563743,28.71090119,28.71090119
584,116.8390814,2.193843299,45.01944437,5.930810019,0.147434816,10,3576.933453,3.739016622,3.78361398,116.5339858,29.46451142,29.46451142
585,120.0908614,2.10561246,41.53365586,5.988638529,0.100194333,10,3663.237724,2.841264587,3.770182713,120.3787074,41.16619267,41.16619267
586,121.3928052,2.368607684,44.08342775,6.039828901,0.101986245,10,3741.441781,3.160888508,4.127100192,120.8798424,34.66879021,34.66879021
587,116.2682899,2.113516067,42.81181794,5.99484818,0.101461677,10,3691.9849,2.962511857,3.763853579,116.1453487,38.45642609,38.45642609
588,118.1425819,2.001697425,41.57799173,6.06151651,0.38865715,10,3777.944569,3.11960282,3.689272427,118.8805422,39.0235099,39.0235099
589,110.9215288,2.232203424,45.57175026,6.01145627,0.113073828,10,3741.816433,3.305378608,3.876096615,110.1809815,32.1790567,32.1790567
590,119.9930559,2.109820729,42.92401092,5.985032012,0.10730153,10,3658.395969,2.980564084,3.755063679,119.894806,39.19000411,39.19000411
591,118.7929336,2.257237282,41.80795238,6.025541549,0.108030164,10,3729.521148,2.982548604,3.980022549,118.7947462,37.32306025,37.32306025
592,113.1170401,2.004824048,43.77191411,6.002972329,0.108462541,10,3717.197468,3.065314179,3.619799599,112.7841502,37.78367374,37.78367374
593,117.4331946,2.514708115,41.35447272,5.980881341,0.119628904,10,3670.140625,2.903496397,4.37697351,117.4073117,33.90647481,33.90647481
594,110.0087266,2.00249098,42.72079533,6.043273859,0.11468089,10,3789.678915,2.850487243,3.648298086,110.3768872,40.22269267,40.22269267
595,121.1517881,3.675542927,46.1644852,6.01076761,0.105779443,10,3717.638021,3.361148127,6.567009632,120.7585541,20.33900485,20.33900485
596,119.4135301,2.161360329,69.22255065,5.988851306,0.100170644,10,3621.026286,9.239047502,3.732692629,118.5782516,12.45051428,12.45051428
597,115.680902,2.369980667,40.02058958,6.025106402,0.100095812,10,3744.019158,2.942485776,4.170692131,115.8915588,35.35634492,35.35634492
598,117.3210084,2.19917535,44.27134189,5.958401337,0.124656681,10,3627.672074,3.362302248,3.823677102,116.8443442,32.96990956,32.96990956
599,120.0383142,2.002277726,41.50023941,6.000013326,0.117003148,10,3679.171006,2.842186698,3.645259589,120.4715004,42.78122633,42.78122633
600,120.2807189,2.112847875,41.52528856,5.974258766,0.114756121,10,3638.679515,2.871170992,3.772612975,120.5735381,40.50368148,40.50368148
601,121.6877637,2.304067618,41.53588736,5.997726825,0.128689087,10,3672.87098,2.915663878,4.043315335,121.7677168,37.93698093,37.93698093
602,120.4441955,2.188080237,43.94511634,5.949993262,0.109079233,10,3597.325509,3.328645333,3.816431195,120.0450239,33.99373929,33.99373929
603,122.2637261,2.109051868,42.57788024,6.491947811,0.118589373,10,3992.901337,12.44133051,4.246820125,120.2944082,9.090825573,9.090825573
604,119.3917317,2.102510755,41.30383106,6.057350538,0.121871625,10,3770.323248,3.225556956,3.783925698,119.5300778,36.92397714,36.92397714
605,142.1055667,2.428394212,42.8704887,5.975090465,0.130889312,10,3529.089593,3.322711992,4.20661133,141.5774398,35.74634581,35.74634581
606,118.7091526,4.026160697,41.02154102,6.028249025,0.20778562,10,3762.410974,3.113534142,7.155330706,118.3795429,19.99215213,19.99215213
607,120.8803668,2.253488048,40.12976363,6.002147227,0.109489459,10,3682.168562,2.926395621,3.982753485,121.1420172,38.27207439,38.27207439
608,123.3562213,2.096176114,44.20365762,5.942528821,0.125722231,10,3566.659157,3.357244693,3.699256823,122.9849273,35.31961961,35.31961961
609,117.96876,2.294403615,56.87482241,5.980511944,0.100057991,10,3639.550413,5.909912087,3.853377661,117.2681667,18.74154022,18.74154022
610,119.5294304,5.736273942,40.00788443,6.015803585,0.136570086,10,3765.916262,3.201702526,10.1731653,119.4564646,13.81157597,13.81157597
611,118.3951321,2.102813115,42.70884241,5.963513191,0.114162242,10,3630.056762,3.153060355,3.736167056,117.8877225,36.32648885,36.32648885
612,120.24363,2.227862685,45.25896557,5.992390172,0.120521222,10,3669.783033,3.251821041,3.871493282,119.6406314,34.87497765,34.87497765
613,146.2213505,2.013561948,41.57185464,6.027358592,0.131814532,10,3577.803741,4.071854617,3.693194758,146.1498488,34.77125855,34.77125855
614,117.0314195,2.01052439,42.84698738,5.918337899,0.140219819,10,3554.535022,3.461972822,3.594587585,116.8261106,33.36952246,33.36952246
615,122.5455925,2.00602725,110.2581485,6.046730009,0.10798749,10,3482.067943,20.04633063,3.64581466,121.9197626,5.80873914,5.80873914
616,121.0964621,2.18046551,41.38443856,5.995554413,0.127081564,10,3669.892765,2.872089157,3.8687261,121.360217,40.08333219,40.08333219
617,119.4501883,2.410301932,40.06445723,5.967021565,0.115304062,10,3635.632286,2.812775546,4.205170779,119.6567312,36.77886905,36.77886905
